Core,filename,position_mm,core_depth_cm,depth_cm,Group,Guano_Zone,Guano_sum,min,max,median,mean,mean_2s_range,sed_rate,surface,validity,Egain,Eoffset,Fslope,Foffset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,As,Se,Br,Rb,Sr,Y,Zr,Sn,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000565.spe,478.01,10.8,200.44,Unit 5,YAN FW,1,5593.48,5889.85,5730.61,5737.83,148.185,0.040816327,7.25,1,0.018349,-0.011556,0.00757,0.106728,30381.07617,1.46,10,17,104,14,162,22,147,474,1812,0,1421,135,46,533,79738,277,0,428,48,65,32,5,584,134,1177,63,812,0,0,39,642,986,178,358,149,72,133,91,78,381,368,15,2.93E+15,25524,5971
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000566.spe,478.21,10.82,200.46,Unit 5,YAN FW,1,5594.01,5890.15,5730.98,5738.32,148.07,0.041666667,7.25,1,0.018349,-0.011556,0.00757,0.106728,30289.18164,1.36,23,0,84,8,123,0,129,483,1875,0,1624,141,10,575,79949,292,0,655,221,0,13,0,432,133,1214,49,726,0,0,0,494,1020,337,500,288,332,199,59,0,363,412,5,1.92E+15,24988,5966
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000567.spe,478.41,10.84,200.48,Unit 5,YAN FW,1,5594.52,5890.42,5731.51,5738.8,147.95,0.040816327,7.24,1,0.018349,-0.011556,0.00757,0.106728,29928.79883,1.32,0,0,94,17,154,0,123,464,1887,0,1546,158,43,473,75780,396,0,444,104,0,86,74,534,300,1150,0,835,0,0,0,596,834,244,393,240,217,116,19,0,361,282,0,2.29E+15,25684,6072
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000568.spe,478.61,10.86,200.5,Unit 5,YAN FW,1,5595,5890.73,5732.1,5739.29,147.865,0.040816327,7.24,1,0.018349,-0.011556,0.00757,0.106728,30416.96875,1.42,11,17,99,0,140,6,149,437,1772,0,1461,91,45,528,75223,389,0,515,19,15,65,100,578,111,1228,0,670,0,0,16,642,850,160,339,200,121,193,0,0,345,304,12,0,26593,6465
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000569.spe,478.81,10.88,200.52,Unit 5,YAN FW,1,5595.42,5890.88,5732.36,5739.78,147.73,0.040816327,7.24,1,0.018349,-0.011556,0.00757,0.106728,30915.54883,1.45,0,0,71,17,108,0,157,396,1597,0,1433,166,5,495,75435,350,0,491,85,42,227,32,641,231,1315,0,789,8,0,0,530,938,154,436,255,115,26,10,102,405,306,0,0,26882,6393
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000570.spe,479.01,10.9,200.54,Unit 5,YAN FW,1,5595.9,5891.25,5732.79,5740.27,147.675,0.040816327,7.24,1,0.018349,-0.011556,0.00757,0.106728,31731.4082,1.33,0,5,85,0,132,0,155,439,1803,0,1646,164,36,563,81765,278,0,573,77,9,70,0,632,184,1260,0,814,0,0,0,628,933,191,384,259,91,153,95,0,399,394,0,1.93E+15,26760,6066
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000571.spe,479.21,10.92,200.56,Unit 5,YAN FW,1,5596.41,5891.66,5733.1,5740.76,147.625,0.040816327,7.24,1,0.018349,-0.011556,0.00757,0.106728,31736.50781,1.42,20,4,115,16,134,9,139,449,1910,0,1546,141,70,571,81155,261,0,579,145,0,97,7,652,171,1248,39,920,0,0,0,569,932,178,380,322,137,114,22,0,406,402,0,2.75E+15,26926,6516
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000572.spe,479.41,10.94,200.58,Unit 5,YAN FW,1,5597.09,5892.05,5733.57,5741.25,147.48,0.040816327,7.24,1,0.018349,-0.011556,0.00757,0.106728,31504.51758,1.78,0,0,64,0,128,0,127,485,1844,0,1471,191,52,586,77803,271,0,564,137,0,132,27,726,127,1364,0,820,13,0,30,595,934,264,384,266,140,145,0,20,407,350,0,3.85E+15,26958,6153
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000573.spe,479.61,10.96,200.6,Unit 5,YAN FW,1,5597.61,5892.51,5733.89,5741.74,147.45,0.041666667,7.23,1,0.018349,-0.011556,0.00757,0.106728,31449.72266,1.46,35,14,102,9,141,6,141,460,1888,0,1574,168,9,539,75533,257,0,654,187,0,0,187,636,173,1186,0,861,0,0,0,645,936,277,348,277,186,210,47,51,301,389,0,0,27049,6395
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000574.spe,479.81,10.98,200.62,Unit 5,YAN FW,1,5597.91,5892.99,5734.52,5742.22,147.54,0.040816327,7.23,1,0.018349,-0.011556,0.00757,0.106728,31756.60742,1.54,17,0,85,16,151,0,161,483,2068,0,1602,114,65,645,77133,230,0,634,94,0,0,59,643,295,1267,0,813,0,0,0,615,970,205,369,238,203,210,0,0,420,385,8,0,26761,6384
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000575.spe,480.01,11,200.64,Unit 5,YAN FW,1,5598.45,5893.43,5734.91,5742.71,147.49,0.040816327,7.23,1,0.018349,-0.011556,0.00757,0.106728,31622.01172,1.51,10,12,98,0,143,0,130,481,1933,0,1436,175,107,543,75104,459,0,654,118,0,127,0,627,159,1387,0,828,0,0,0,616,1012,303,449,265,222,114,0,0,437,252,8,0,27721,6341
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000576.spe,480.21,11.02,200.66,Unit 5,YAN FW,1,5599.1,5893.9,5735.56,5743.2,147.4,0.040816327,7.23,1,0.018349,-0.011556,0.00757,0.106728,31510.11914,1.44,0,0,73,0,97,12,151,415,1767,0,1374,158,42,549,74800,321,0,681,119,0,98,5,503,178,1336,0,646,0,0,0,699,997,175,377,214,219,84,12,0,384,332,9,2.72E+15,27355,6632
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000577.spe,480.41,11.04,200.68,Unit 5,YAN FW,1,5599.66,5894.21,5736.04,5743.69,147.275,0.040816327,7.23,1,0.018349,-0.011556,0.00757,0.106728,31510.31445,1.43,20,13,92,0,114,11,120,437,1856,0,1525,157,18,558,77032,279,0,639,108,0,0,10,647,193,1320,0,732,0,0,23,758,987,351,309,186,173,164,0,33,409,508,15,0,27060,6354
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000578.spe,480.61,11.06,200.7,Unit 5,YAN FW,1,5600.32,5894.96,5736.36,5744.18,147.32,0.040816327,7.22,1,0.018349,-0.011556,0.00757,0.106728,32066.78906,1.65,0,8,79,0,116,10,173,481,1838,0,1542,197,49,630,81267,264,0,682,141,0,78,179,481,267,1429,0,685,0,0,14,642,965,219,513,320,295,204,0,109,336,374,0,0,26889,6542
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000579.spe,480.81,11.08,200.72,Unit 5,YAN FW,1,5601.05,5895.31,5736.71,5744.67,147.13,0.040816327,7.22,1,0.018349,-0.011556,0.00757,0.106728,31827.59766,1.42,0,0,69,0,151,11,162,483,2040,0,1583,151,189,647,80781,161,0,669,143,33,0,108,576,100,1403,0,750,0,0,4,703,1051,245,455,202,185,220,0,0,376,403,0,3.52E+15,26106,6361
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000580.spe,481.01,11.1,200.74,Unit 5,YAN FW,1,5601.55,5895.58,5737.1,5745.16,147.015,0.040816327,7.21,1,0.018349,-0.011556,0.00757,0.106728,31400.92578,1.4,22,27,100,8,138,0,159,488,2160,0,1547,161,78,709,77480,410,0,737,170,0,82,152,682,226,1488,9,731,0,0,0,700,1070,285,400,182,166,119,0,0,433,305,18,2.31E+15,26502,6091
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000581.spe,481.21,11.12,200.76,Unit 5,YAN FW,1,5602,5896.14,5737.43,5745.65,147.07,0.041666667,7.21,1,0.018349,-0.011556,0.00757,0.106728,31355.52734,1.52,0,9,68,0,126,0,149,399,2073,0,1549,185,59,691,77295,366,0,728,136,0,143,57,652,339,1671,0,991,0,0,0,728,1017,208,333,236,62,35,20,55,401,255,0,0,26772,6431
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000582.spe,481.41,11.14,200.78,Unit 5,YAN FW,1,5602.59,5896.54,5737.74,5746.13,146.975,0.040816327,7.2,1,0.018349,-0.011556,0.00757,0.106728,31367.82227,1.33,7,14,71,12,173,0,141,409,1743,0,1447,167,60,619,77511,246,0,695,128,5,128,18,459,252,1537,54,970,0,0,0,705,947,184,340,174,126,46,0,15,370,464,0,2.91E+15,26657,6459
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000583.spe,481.61,11.16,200.8,Unit 5,YAN FW,1,5603.01,5896.77,5738.15,5746.62,146.88,0.040816327,7.2,1,0.018349,-0.011556,0.00757,0.106728,31339.32813,1.43,0,16,77,13,139,0,145,422,1814,0,1515,165,73,512,79303,336,0,789,53,0,132,40,538,156,1410,0,642,0,0,0,580,974,301,455,230,155,115,0,0,359,305,17,0,26310,5979
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000584.spe,481.81,11.18,200.82,Unit 5,YAN FW,1,5603.51,5897,5738.65,5747.11,146.745,0.040816327,7.2,1,0.018349,-0.011556,0.00757,0.106728,31152.63672,1.35,12,0,80,10,121,0,148,409,2013,0,1527,130,54,546,80025,158,0,737,81,0,152,0,308,229,1429,22,804,0,0,0,666,1013,88,309,134,175,59,0,4,325,485,0,1.42E+15,25848,6070
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000585.spe,482.01,11.2,200.84,Unit 5,YAN FW,1,5604.01,5897.41,5738.98,5747.6,146.7,0.040816327,7.19,1,0.018349,-0.011556,0.00757,0.106728,30639.66016,1.51,7,0,75,9,78,0,132,403,2264,0,1721,147,34,529,78967,307,0,631,86,0,165,0,435,110,1444,0,789,0,0,0,612,927,206,467,206,146,18,0,0,428,319,0,0,25898,6215
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000586.spe,482.21,11.22,200.86,Unit 5,YAN FW,1,5604.6,5897.92,5739.5,5748.09,146.66,0.040816327,7.19,1,0.018349,-0.011556,0.00757,0.106728,30525.96875,1.4,6,25,98,18,113,0,132,297,1678,0,1501,125,26,452,76198,284,0,590,37,0,56,32,572,151,1490,0,695,0,0,0,638,927,287,383,177,141,98,78,19,402,424,0,2.00E+15,26615,6243
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000587.spe,482.41,11.24,200.88,Unit 5,YAN FW,1,5605.11,5898.19,5740,5748.58,146.54,0.040816327,7.19,1,0.018349,-0.011556,0.00757,0.106728,31274.82813,1.45,23,21,66,23,120,0,127,321,1621,0,1453,174,53,443,84301,412,0,526,129,0,225,43,358,195,1406,59,796,0,0,0,664,877,245,340,272,160,202,0,0,381,337,19,2.38E+15,26076,6389
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000588.spe,482.61,11.26,200.9,Unit 5,YAN FW,1,5605.61,5898.57,5740.51,5749.07,146.48,0.041666667,7.18,1,0.018349,-0.011556,0.00757,0.106728,32760.35742,1.38,0,36,78,0,151,16,135,394,2171,0,2144,182,52,574,98783,423,0,463,151,0,215,73,486,336,1402,0,882,0,0,4,686,965,200,364,162,163,91,0,0,683,444,20,0,25036,6029
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000589.spe,482.81,11.28,200.92,Unit 5,YAN FW,1,5606.16,5899.26,5740.92,5749.55,146.55,0.040816327,7.18,1,0.018349,-0.011556,0.00757,0.106728,32533.06836,1.42,22,27,120,34,137,0,111,400,2028,0,1997,158,63,537,97184,349,0,618,45,0,173,38,519,335,1283,0,810,0,0,0,614,1007,237,365,166,124,274,43,15,345,471,5,0,24897,5777
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000590.spe,483.01,11.3,200.94,Unit 5,YAN FW,1,5606.61,5899.8,5741.28,5750.04,146.595,0.040816327,7.17,1,0.018349,-0.011556,0.00757,0.106728,31347.42773,1.42,27,20,94,13,173,7,118,346,1735,0,1631,107,56,446,91230,246,0,611,48,0,133,79,391,264,1175,0,699,0,0,0,627,922,181,347,124,116,125,0,0,482,537,12,1.91E+15,23994,5893
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000591.spe,483.21,11.32,200.96,Unit 5,YAN FW,1,5607.03,5900.18,5741.71,5750.53,146.575,0.040816327,7.17,1,0.018349,-0.011556,0.00757,0.106728,30777.35547,1.42,0,14,83,0,154,6,124,337,1489,0,1443,150,63,416,87442,351,0,568,129,0,232,47,407,162,1375,21,791,0,0,0,702,909,281,258,250,133,6,0,86,430,437,9,2.47E+15,24654,5818
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000592.spe,483.41,11.34,200.98,Unit 5,YAN FW,1,5607.6,5900.55,5742.21,5751.02,146.475,0.040816327,7.16,1,0.018349,-0.011556,0.00757,0.106728,31360.32422,1.45,0,0,77,0,177,5,159,431,1685,0,1590,160,49,383,94879,601,0,702,10,0,313,37,425,268,1183,0,651,0,0,4,658,952,285,358,270,165,121,0,188,452,306,0,0,23481,5599
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000593.spe,483.61,11.36,201,Unit 5,YAN FW,1,5608.13,5901.03,5742.64,5751.51,146.45,0.040816327,7.16,1,0.018349,-0.011556,0.00757,0.106728,31987.09375,1.25,0,0,94,0,154,7,131,471,1787,0,1821,142,95,538,102853,393,0,741,44,0,197,63,246,340,1251,0,617,0,0,5,629,1053,263,480,142,205,166,0,0,781,482,6,0,22483,5493
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000594.spe,483.81,11.38,201.02,Unit 5,YAN FW,1,5608.63,5901.44,5743.1,5752,146.405,0.040816327,7.16,1,0.018349,-0.011556,0.00757,0.106728,31694.70703,1.31,0,8,81,14,199,0,167,421,1797,0,1644,185,35,463,103061,200,0,619,115,0,209,0,229,314,1177,5,609,11,0,57,530,924,173,362,232,220,151,101,160,650,548,0,2.72E+15,22464,5496
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000595.spe,484.01,11.4,201.04,Unit 5,YAN FW,1,5608.98,5901.75,5743.47,5752.49,146.385,0.040816327,7.15,1,0.018349,-0.011556,0.00757,0.106728,31464.61914,1.39,22,0,104,4,214,10,139,451,1794,0,1788,163,61,523,108400,148,0,590,89,0,221,51,265,367,1250,0,599,0,0,0,616,918,303,249,152,183,221,25,0,638,647,0,1.04E+15,20961,5150
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000596.spe,484.21,11.42,201.06,Unit 5,YAN FW,1,5609.44,5902.12,5743.84,5752.98,146.34,0.041666667,7.15,1,0.018349,-0.011556,0.00757,0.106728,30861.25195,1.48,14,11,86,0,175,8,131,412,1775,0,1965,112,88,564,106728,408,0,458,159,0,280,23,472,147,1230,0,650,0,0,0,607,926,201,350,183,139,55,0,46,687,474,22,0,20333,5356
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000597.spe,484.41,11.44,201.08,Unit 5,YAN FW,1,5609.75,5902.35,5744.26,5753.46,146.3,0.040816327,7.15,1,0.018349,-0.011556,0.00757,0.106728,31307.52539,1.43,17,16,130,8,202,0,180,567,2559,0,2465,182,31,647,113554,155,0,605,141,0,369,116,333,334,1263,0,743,0,0,0,530,917,205,373,241,252,120,47,105,734,625,15,2.03E+15,19106,5212
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000598.spe,484.61,11.46,201.1,Unit 5,YAN FW,1,5610.08,5902.69,5744.73,5753.95,146.305,0.040816327,7.14,1,0.018349,-0.011556,0.00757,0.106728,30560.36523,1.31,16,10,131,10,154,0,138,572,2645,0,2362,139,83,645,111554,224,0,377,128,0,104,16,350,218,1305,0,614,0,0,52,538,919,148,289,126,118,195,109,0,628,614,0,1.35E+15,18337,5134
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000599.spe,484.81,11.48,201.12,Unit 5,YAN FW,1,5610.62,5903.12,5745.27,5754.44,146.25,0.040816327,7.14,1,0.018349,-0.011556,0.00757,0.106728,29742.30859,1.51,0,14,105,0,139,0,152,460,2465,0,2409,190,72,611,108555,336,0,359,161,0,438,0,165,299,1623,0,653,17,0,14,532,842,255,290,180,239,0,0,43,742,500,7,0,17731,5345
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000600.spe,485.01,11.5,201.14,Unit 5,YAN FW,1,5611.11,5903.48,5745.66,5754.93,146.185,0.040816327,7.14,1,0.018349,-0.011556,0.00757,0.106728,29701.20703,1.42,12,12,94,0,173,0,161,505,2578,0,2344,179,58,697,112009,0,0,264,186,0,365,0,170,371,1531,0,759,10,0,59,533,951,178,283,99,108,58,0,0,678,779,20,0,17198,5303
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000601.spe,485.21,11.52,201.16,Unit 5,YAN FW,1,5611.82,5903.8,5746.1,5755.42,145.99,0.040816327,7.14,1,0.018349,-0.011556,0.00757,0.106728,29744.41016,1.51,14,0,116,15,135,14,149,524,3233,0,2902,157,58,793,116576,287,0,387,227,0,115,0,236,200,1652,20,605,0,0,45,467,885,157,293,141,101,77,0,64,743,534,6,0,15677,5111
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000602.spe,485.41,11.54,201.18,Unit 5,YAN FW,1,5612.28,5904.15,5746.56,5755.91,145.935,0.040816327,7.13,1,0.018349,-0.011556,0.00757,0.106728,30013.39063,1.37,13,27,134,10,164,16,158,522,3367,0,3048,130,85,797,123092,313,0,291,131,21,196,0,129,276,1808,31,834,0,0,0,358,859,156,321,154,202,134,0,62,795,575,0,0,14722,5424
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000603.spe,485.61,11.56,201.2,Unit 5,YAN FW,1,5612.83,5904.56,5747.12,5756.4,145.865,0.041666667,7.13,1,0.018349,-0.011556,0.00757,0.106728,30609.36523,1.53,6,15,140,11,159,0,148,541,3902,0,3145,227,60,905,129384,246,0,423,218,40,236,49,208,387,1808,0,647,15,0,5,380,826,173,242,94,166,172,71,94,838,704,0,9.87E+14,14336,4936
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000604.spe,485.81,11.58,201.22,Unit 5,YAN FW,1,5613.39,5904.83,5747.54,5756.88,145.72,0.040816327,7.13,1,0.018349,-0.011556,0.00757,0.106728,31681.20508,1.57,16,28,155,21,136,0,188,443,3714,0,3453,156,78,869,141714,211,0,336,224,0,292,91,121,459,1586,0,761,0,0,0,388,743,202,209,162,169,204,0,0,1182,856,0,9.25E+14,13971,5164
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000605.spe,486.01,11.6,201.24,Unit 5,YAN FW,1,5613.81,5905.31,5747.84,5757.37,145.75,0.040816327,7.12,1,0.018349,-0.011556,0.00757,0.106728,31623.81445,1.59,0,0,112,0,108,0,118,427,3340,0,3466,169,25,830,146386,183,0,183,168,10,311,44,90,347,1605,0,616,5,0,10,334,686,101,300,136,76,142,0,43,1138,814,0,2.77E+14,13300,4802
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000606.spe,486.21,11.62,201.26,Unit 5,YAN FW,1,5614.44,5905.73,5748.17,5757.86,145.645,0.040816327,7.12,1,0.018349,-0.011556,0.00757,0.106728,30604.5625,1.43,15,16,155,6,168,11,201,418,3395,0,3179,214,54,872,141081,461,0,195,220,0,310,9,25,336,1479,0,760,0,7,0,317,672,87,206,180,241,146,50,77,989,637,0,0,13060,4923
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000607.spe,486.41,11.64,201.28,Unit 5,YAN FW,1,5614.84,5906.05,5748.69,5758.35,145.605,0.040816327,7.12,1,0.018349,-0.011556,0.00757,0.106728,29363.22852,1.43,10,16,111,17,139,0,132,362,2570,0,2841,164,89,707,132259,249,0,274,292,12,201,53,36,229,1331,0,717,0,0,0,332,662,164,265,177,232,187,39,133,801,769,0,1.00E+15,13160,5084
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000608.spe,486.61,11.66,201.3,Unit 5,YAN FW,1,5615.19,5906.28,5749.27,5758.84,145.545,0.040816327,7.12,1,0.018349,-0.011556,0.00757,0.106728,30359.77734,1.5,24,16,140,6,172,10,176,345,2370,4,2707,177,56,686,141597,251,0,260,203,108,356,25,0,292,1389,0,754,7,0,15,288,663,98,231,117,172,226,106,140,961,651,26,0,13167,4903
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000609.spe,486.81,11.68,201.32,Unit 5,YAN FW,1,5615.54,5906.58,5749.68,5759.33,145.52,0.040816327,7.12,1,0.018349,-0.011556,0.00757,0.106728,30601.86328,1.37,22,8,131,0,144,8,201,336,2544,0,2972,178,84,706,145455,200,0,292,211,0,385,47,70,390,1379,0,792,0,0,8,307,562,112,175,197,101,287,148,164,1007,788,5,6.40E+14,12974,4808
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000610.spe,487.01,11.7,201.34,Unit 5,YAN FW,1,5615.84,5907.22,5750.12,5759.82,145.69,0.040816327,7.12,1,0.018349,-0.011556,0.00757,0.106728,30493.26953,1.47,16,9,117,0,145,0,139,358,2536,0,3336,142,70,713,146950,49,0,265,237,11,247,0,0,442,1317,0,633,0,0,35,276,610,95,234,91,116,160,0,59,1134,824,0,2.43E+14,12805,4879
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000611.spe,487.21,11.72,201.36,Unit 5,YAN FW,1,5616.55,5907.56,5750.64,5760.31,145.505,0.041666667,7.12,1,0.018349,-0.011556,0.00757,0.106728,28792.05273,1.5,24,16,139,8,124,10,143,406,2108,0,3280,224,46,639,137980,308,0,224,219,0,181,103,52,334,1226,0,555,0,0,0,324,509,87,100,172,82,228,0,0,884,775,0,7.89E+14,11656,4653
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000612.spe,487.41,11.74,201.38,Unit 5,YAN FW,1,5617.03,5908.01,5751.18,5760.79,145.49,0.040816327,7.12,1,0.018349,-0.011556,0.00757,0.106728,28535.16992,1.51,0,4,88,7,96,0,199,326,1777,0,3046,128,80,607,137763,406,0,250,216,31,460,0,0,393,1319,0,608,0,0,42,184,602,165,235,116,182,136,0,98,1022,713,9,1.46E+15,11790,4543
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L000613.spe,487.61,11.76,201.4,Unit 5,YAN FW,1,5617.38,5908.67,5751.6,5761.28,145.645,0.040816327,7.11,1,0.018349,-0.011556,0.00757,0.106728,28703.55664,1.57,0,0,91,8,100,0,160,367,2446,0,3328,180,23,683,136212,179,0,269,204,60,215,13,27,377,1254,0,699,0,0,0,229,586,117,227,133,151,156,0,60,969,745,0,1.67E+14,11755,4646
